post_date,transaction_id,tag_no,unit,cost_center,entry_time,exit_time,toll_loc_name_start,entry_plaza,toll_loc_name_end,exit_plaza,toll_class,agency,amount,transactiondesc
2025-10-12,331786686098189,B6010205371,8401,,2025-10-11 13:20:09+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-09,781692469727476,B6010205436,1247,,2025-10-08 07:46:18+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,2.18,
2025-10-09,176192385267182,B5010022319,8627,,2025-10-08 12:42:33+00:00,,328 - Mitchell Boulevard Mainline,328,nan,-,,ILTOLL,2.5,
2025-10-11,115862193268880,B6010204247,8436,,2025-10-10 06:16:40+00:00,,Marshall Drive (MARDR),PGBW-MARDR-02,nan,-,,NTTA,2.6,
2025-10-12,113537900210374,B6010105909,8413,,2025-10-10 09:00:10+00:00,,A 99,A99,nan,-,,PTC,7.16,
2025-10-10,310801328025709,U511827-TN,15003,,2025-10-09 03:39:05+00:00,,Merritt Main Lane Gantry (MLG5),PGBT-MLG5-03,nan,-,,NTTA,16.73,
2025-10-11,101056629395174,B5010022290,S22013,,2025-10-10 12:37:30+00:00,,Lecompton K-10  Topeka I-70  K-4,KTA-KTA191EB,nan,-,,KTA,0.72,
2025-10-09,573426781263737,B5010017609,8441,,2025-10-08 13:13:57+00:00,,gpw-rfzml-16,GPW-RFZML,nan,-,,HCTRA,3.28,
2025-10-13,223349609371166,B6010057271,S23022,,2025-10-11 06:54:17+00:00,,I-35,JKT-I35-04,nan,-,,OTA,0.66,
2025-10-14,204319074866428,B5010050873,1027,,2025-10-11 00:06:08+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-11,267166136892343,B6010057263,S23027,,2025-10-10 14:15:12+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.14,
2025-10-12,219425839297427,B5010058924,S23001,,2025-10-10 21:35:39+00:00,,Aldine Mail Route,HDY-ALDN-30,nan,-,,HCTRA,1.08,
2025-10-12,921508866227782,B6010107803,8660,,2025-10-11 08:14:38+00:00,,Haysville-Derby 71st  Mulvane K-53,KTA-KTA036SB,nan,-,,KTA,0.83,
2025-11-13,202455482290121,V5307HY-TN,265,,2025-10-13 18:45:16+00:00,,249a-fm1488-20,249-148ML-20/21/22,nan,-,,HCTRA,11.96,
2025-10-15,108108107350735,B6010107768,8509,,2025-10-13 09:52:37+00:00,,130-skynp-01 4103,13C-SKYNB,nan,-,,HCTRA,12.73,
2025-10-08,208917024391068,B6010035670,8547,,2025-10-07 22:32:09+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.28,
2025-10-15,307929807635340,B6010167872,8310,,2025-10-13 18:35:28+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-11,147880667043814,B6010057268,S23012,,2025-10-10 07:53:44+00:00,,Exit 257 - Indian Trail-Fairview Road,M04,nan,-,,NCTA,0.36,
2025-10-11,315482196774015,B5010063670,8184,,2025-10-10 08:59:12+00:00,,41 - 163rd St Mainline,41,nan,-,,ILTOLL,8.15,
2025-10-11,527916510316983,B6010107784,8661,,2025-10-10 11:40:52+00:00,,36 - 82nd Street Mainline,36,nan,-,,ILTOLL,8.15,
2025-10-15,314256894177330,C854HR-TN,S24015,,2025-10-10 04:07:07+00:00,,20 - Deerfield Plaza,S20,nan,-,,FDOT,0.23,
2025-10-11,154595137167277,410462470,S20034,,2025-10-09 22:39:55+00:00,,88 - Lantana,004200,nan,-,,FDOT,0.6,
2025-10-09,271122825915267,B5010017609,8441,,2025-10-08 13:15:08+00:00,,Mainline Plaza: East of I-45,GPW-HRDML,nan,-,,HCTRA,2.2,
2025-10-11,326138174599965,B5010022290,S22013,,2025-10-08 12:05:12+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.1,
2025-10-12,137204136194292,B6010057267,S23029,,2025-10-10 07:58:25+00:00,,I-35,JKT-I35-04,nan,-,,OTA,0.66,
2025-10-14,261900903459159,U227027-TN,13564,,2025-10-08 15:01:58+00:00,,gpw-rfzml-16,GPW-RFZML,nan,-,,HCTRA,4.92,
2025-10-15,247145030608381,B5010022290,S22013,,2025-10-10 12:44:29+00:00,,Topeka K-4  I-470,KTA-KTA179NB,nan,-,,KTA,0.24,
2025-10-09,237133584529076,B6010035670,8547,,2025-10-08 11:20:30+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.69,
2025-10-09,774291813733976,B5010017818,9115,,2025-10-08 10:24:25+00:00,,99 - Spring Creek Mainline,99,nan,-,,ILTOLL,16.3,
2025-10-09,258860739411923,B5010022290,S22013,,2025-10-08 15:06:55+00:00,,Wichita I-135/I-235  Haysville-Derby,KTA-KTA040SB,nan,-,,KTA,0.14,
2025-10-11,179666821498586,B5010055205,8512,,2025-10-09 20:07:28+00:00,,gpw-spnml-51,GPW-SPNML,nan,-,,HCTRA,10.04,
2025-10-14,263890346911771,B6010035599,8543,,2025-10-10 08:10:57+00:00,,I635-I635W TEXpress at US 75,I635-I35E-1A,nan,-,,NTTA,16.2,
2025-10-09,235425000315133,B6010284390,8447,,2025-10-07 20:36:12+00:00,,Pax (Toll Plaza B),B,nan,-,,WVPEDTA,13.0,
2025-10-12,292189657559996,B6010108554,S24035,,2025-10-10 00:54:58+00:00,,Washington-Dulles Access and Toll Road MLP,077,nan,-,,VDOT,4.0,
2025-10-14,160726766633076,B6010125735,S24018,,2025-10-10 09:34:38+00:00,,SR874 North (at SR826),S40,nan,-,,MDX,0.47,
2025-10-09,292556471510140,B6010057268,S23012,,2025-10-07 21:22:03+00:00,,Exit 260 - N. Rocky River Road,M07,nan,-,,NCTA,0.63,
2025-10-09,340262556427831,B6010057268,S23012,,2025-10-08 07:46:37+00:00,,Exit 270 - Austin Chaney Road,M14,nan,-,,NCTA,0.48,
2025-10-11,263861155481510,B6010075205,8644,,2025-10-10 15:31:52+00:00,,Belt Line Main Lane Gantry (MLP10),PGBT-MLP10-14,nan,-,,NTTA,2.96,
2025-10-15,194287374976530,B6010086514,8505,,2025-10-14 10:45:20+00:00,,Sam Houston Central Plaza,SHT-SAMC-12,nan,-,,HCTRA,3.5,
2025-10-10,142563944578383,B6010107782,8320,,2025-10-08 15:22:00+00:00,,gpw-vrml-51,GPW-VRML,nan,-,,HCTRA,8.8,
2025-10-09,586056621170170,B6010057263,S23027,,2025-10-08 15:04:26+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,0.77,
2025-10-12,185766443557642,B6010039104,8332,,2025-10-10 15:17:24+00:00,,Sam Houston Ship Channel Bridge,SHT-SHIP-51,nan,-,,HCTRA,8.0,
2025-10-10,764379899143907,B6010107803,8660,,2025-10-08 15:38:03+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-15,286241348717414,B6010086520,8642,,2025-10-13 18:06:40+00:00,,Sam Houston Ship Channel Bridge,SHT-SHIP-51,nan,-,,HCTRA,8.0,
2025-10-11,219132859163054,B6010039142,7961,,2025-10-09 10:58:59+00:00,,"I820-35WS South Entrance, Exit 57C",I35WS-820-31,nan,-,,NTTA,22.4,
2025-10-13,327547145831785,B5010055206,8501,,2025-10-10 10:24:41+00:00,,Sam Houston East Plaza,SHT-SAME-05,nan,-,,HCTRA,7.0,
2025-10-11,202426537567813,B6010039104,8332,,2025-10-09 06:30:51+00:00,,i35ws-us287s-22,I35WS-US287S-,nan,-,,NTTA,18.0,
2025-10-11,107956503517964,B5010017609,8441,,2025-10-10 13:24:13+00:00,,gpw-obml-50,GPW-OBML,nan,-,,HCTRA,4.8,
2025-10-12,129894803604120,B6010174780,S17033,,2025-10-10 22:02:35+00:00,,Sam Houston Central Plaza,SHT-SAMC-08,nan,-,,HCTRA,1.35,
2025-10-13,133390931368417,B6010107803,8660,,2025-10-11 18:51:21+00:00,,13c-blusb-01,13C-BLUSB,nan,-,,HCTRA,27.81,
2025-10-15,175526413549546,B6010204230,8516,,2025-10-14 12:25:43+00:00,,gpw-nwml-90,GPW-NWML,nan,-,,HCTRA,5.2,
2025-10-15,182994057147507,B5010058942,259,,2025-10-14 05:16:46+00:00,,Eastern Terminal,KTA-KTA217WB,nan,-,,KTA,3.45,
2025-10-14,904738910053840,B5010036855,266,,2025-10-13 23:51:41+00:00,,Andover 21st  Wichita K-96,KTA-KTA056SB,nan,-,,KTA,0.55,
2025-10-09,198506505077363,1662691201105,223,,2025-10-08 03:51:44+00:00,,East Plaza,1853,nan,-,,SCNT,7.6,
2025-10-17,237003829912056,B6010065780,9076,,2025-10-13 14:49:07+00:00,,heb-nwclml,HEB-NWCLML-10,nan,-,,OTA,4.65,
2025-10-10,182091175402600,B5010036855,266,,2025-10-09 00:14:19+00:00,,El Dorado US-77  Andover 21st,KTA-KTA061SB,nan,-,,KTA,1.93,
2025-10-11,263315864535527,B6010086458,8643,,2025-10-09 16:51:20+00:00,,138 - Becker Road,004131,nan,-,,FDOT,1.1,
2025-10-10,307621216259084,B6010075444,8634,,2025-10-09 12:16:07+00:00,,Sam Houston South Plaza,SHT-SAMS-10,nan,-,,HCTRA,7.0,
2025-10-10,912232633085353,B6010108541,S24030,,2025-10-07 22:06:50+00:00,,"WPL : William Preston Lane, Jr. Memorial Bridge (Bay Bridge)",WPL,nan,-,,MdTA,4.0,
2025-10-11,107584366446058,B6010057263,S23027,,2025-10-08 14:16:25+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.14,
2025-10-11,291367754014684,B5010058944,206,,2025-10-10 00:07:44+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-09,101703644719746,B6010065767,9026,,2025-10-07 19:51:45+00:00,,gpw-obml-50,GPW-OBML,nan,-,,HCTRA,4.8,
2025-10-10,623405482354193,B5010061406,8525,,2025-10-08 18:19:35+00:00,,43 - I-80 WB,43,nan,-,,ILTOLL,6.1,
2025-10-15,173635347794549,B6010125735,S24018,,2025-10-13 23:08:53+00:00,,133 - Stuart,004140,nan,-,,FDOT,1.47,
2025-10-18,394014589396908,B6010035722,8551,,2025-10-14 14:37:28+00:00,,s45-semlp-04,S45-SEMLP-04/05,nan,-,,HCTRA,3.9,
2025-10-11,290207849693586,B6010057268,S23012,,2025-10-09 21:19:38+00:00,,Exit 270 - Austin Chaney Road,M13,nan,-,,NCTA,0.48,
2025-10-10,146819881563361,B6010057263,S23027,,2025-10-09 15:19:56+00:00,,El Dorado US-77  Andover 21st,KTA-KTA061SB,nan,-,,KTA,0.67,
2025-10-11,203226190746266,B6010035659,8546,,2025-10-09 17:04:29+00:00,,Arkansas Mainlane Gantry (MLG12),PGBW-MLG12-04,nan,-,,NTTA,5.4,
2025-10-11,286270463527494,B6010086458,8643,,2025-10-09 18:14:10+00:00,,98 - Belvedere,098,nan,-,,FDOT,0.7,
2025-10-11,186585180812264,B6010174721,77,,2025-10-10 03:37:53+00:00,,0X - Golden Glades Plaza,006300,nan,-,,FDOT,4.64,
2025-10-14,168486184668832,B6010039389,8111,,2025-10-13 16:19:24+00:00,,Dalworth Street (DALST),PGBW-DALST-03,nan,-,,NTTA,1.36,
2025-10-10,210386357028631,B5010063670,8184,,2025-10-09 12:17:06+00:00,,Lewis and Clark Bridge,ECN,nan,-,,RIVERLIN,13.33,
2025-10-12,264924695812959,B6010052900,8616,,2025-10-10 10:51:01+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-15,174957555779632,B5010022290,S22013,,2025-10-10 12:23:52+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.1,
2025-10-14,188974940725930,B5010022290,S22013,,2025-10-10 05:24:56+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,0.38,
2025-10-13,300304370829038,B6010219249,8309,,2025-10-11 16:39:21+00:00,,s45-semlp-04,S45-SEMLP-04/05,nan,-,,HCTRA,3.9,
2025-10-09,263576823843309,B6010057268,S23012,,2025-10-08 07:55:37+00:00,,Exit 260 - N. Rocky River Road,M08,nan,-,,NCTA,0.63,
2025-10-09,112717302427549,1662893701108,207,,2025-10-08 19:43:05+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-09,nan,-,,HCTRA,7.0,
2025-10-09,191182537761913,B5010065474,S23015,,2025-10-07 21:56:48+00:00,,Exit 270 - Austin Chaney Road,M13,nan,-,,NCTA,0.48,
2025-10-09,403614328327091,B5010036855,266,,2025-10-08 01:32:29+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-10-15,336593850438683,B5010022290,S22013,,2025-10-10 15:12:14+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.24,
2025-10-11,205920592749258,B6010219218,8402,,2025-10-10 11:47:41+00:00,,Wichita I-135/I-235  Haysville-Derby,KTA-KTA040SB,nan,-,,KTA,0.41,
2025-10-08,256409633775155,B6010066112,S24003,,2025-10-07 21:57:05+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,0.38,
2025-10-23,461685905367079,B6010174786,S20046,,2025-10-08 18:32:28+00:00,,15E - Newark/Jersey City,15E,nan,-,,NJTP,60.68,
2025-10-12,337767414204182,B5010058928,S23000,,2025-10-09 06:33:15+00:00,,Decker Prairie Mainlane - EZ TAG Only,MCT-DECKR-09,nan,-,,HCTRA,1.54,
2025-11-13,889287120493401,V5307HY-TN,265,,2025-10-13 18:37:17+00:00,,249b-fm1774-45,249-174ML-45/46/47,nan,-,,HCTRA,15.6,
2025-10-13,252935890791328,B6010105982,8120,,2025-10-12 08:49:44+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-16,329487639411003,B6010075122,8612,,2025-10-14 12:45:44+00:00,,gpw-cfml-21,GPW-CFML,nan,-,,HCTRA,4.56,
2025-10-15,566069601816909,B5010036855,266,,2025-10-14 00:03:23+00:00,,Wichita K-15  I-135/I-235,KTA-KTA043NB,nan,-,,KTA,0.41,
2025-10-10,323314717248783,B5010058928,S23000,,2025-10-08 22:04:20+00:00,,Sam Houston North Plaza,SHT-SAMN-09,nan,-,,HCTRA,1.35,
2025-10-13,180033025447592,B6010119884,8406,,2025-10-09 04:30:17+00:00,,Wirt,KTY-WIRTW-01,nan,-,,HCTRA,7.0,
2025-10-14,236299721538445,B6010204228,8507,,2025-10-13 13:12:08+00:00,,42 - I-57/147th St (Illinois 83),42,nan,-,,ILTOLL,8.15,
2025-10-09,908346193145276,B5010065474,S23015,,2025-10-07 21:50:31+00:00,,Exit 264 - U.S. 601,M09,nan,-,,NCTA,0.29,
2025-10-12,331923622679170,B6010057268,S23012,,2025-10-11 07:50:30+00:00,,Exit 270 - Austin Chaney Road,M14,nan,-,,NCTA,0.48,
2025-10-10,121675128699199,B6010057263,S23027,,2025-10-09 13:05:36+00:00,,Topeka K-4  I-470,KTA-KTA179NB,nan,-,,KTA,0.24,
2025-10-10,301284670696114,B5010055206,8501,,2025-10-09 00:26:38+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-11-09,324733365566096,V5307HY-TN,265,,2025-10-10 06:19:48+00:00,,sht-sh249-31,249-149N,nan,-,,HCTRA,3.68,
2025-10-13,209256340248661,B5010022314,224319,,2025-10-08 09:11:51+00:00,,N. End Gate I 40,JKT-I40SW15-01,nan,-,,OTA,2.04,
2025-10-11,204338269291169,B6010087000,8651,,2025-10-10 05:27:38+00:00,,John F Kennedy Bridge-RiverLink,DTS,nan,-,,RIVERLIN,13.33,
2025-10-09,210709078842290,B5010022289,S22012,,2025-10-08 04:30:52+00:00,,Topeka K-4  I-470,KTA-KTA179NB,nan,-,,KTA,0.24,
2025-11-06,473683885896783,B6010174786,S20046,,2025-10-11 11:27:26+00:00,,Exit 43,H 43,nan,-,,PTC,29.19,
2025-10-09,209318087228623,B6010075131,8629,,2025-10-08 06:15:42+00:00,,West Plaza,1851,nan,-,,SCNT,7.6,
2025-10-18,123328542765971,U782194-TN,18010,,2025-10-13 10:03:22+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,9.81,
2025-10-10,134137475283229,B6010052942,8608,,2025-10-09 08:33:15+00:00,,Chelyan (Toll Plaza C),C,nan,-,,WVPEDTA,13.0,
2025-10-15,204518632191981,U511847-TN,15023,,2025-10-09 14:29:25+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-10,nan,-,,HCTRA,8.4,
2025-10-11,213468880923843,B5010022427,1789,,2025-10-09 17:54:46+00:00,,gpw-rfzml-16,GPW-RFZML,nan,-,,HCTRA,3.28,
2025-10-12,146352858309130,B6010065788,8115,,2025-10-11 13:53:49+00:00,,Topeka K-4  I-470,KTA-KTA179NB,nan,-,,KTA,0.69,
2025-10-11,199531861386972,B6010119859,8338,,2025-10-10 08:38:22+00:00,,MacArthur Boulevard (MACBD),SRT-MACBD-03,nan,-,,NTTA,1.36,
2025-10-09,136266121095061,B6010039104,8332,,2025-10-08 14:24:04+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.69,
2025-10-10,184417419720737,B5010058942,259,,2025-10-09 21:57:24+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,1.1,
2025-10-15,504637481947874,B6010174710,8603,,2025-10-14 09:02:45+00:00,,gpw-cfml-21,GPW-CFML,nan,-,,HCTRA,6.08,
2025-10-09,329994299795567,1662894601106,216,,2025-10-07 22:15:35+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-04,nan,-,,HCTRA,7.0,
2025-10-11,969145282750788,B6010052906,8611,,2025-10-09 20:10:27+00:00,,Chelyan (Toll Plaza C),C,nan,-,,WVPEDTA,13.0,
2025-10-13,527951985818005,B6010167874,8444,,2025-10-11 08:36:44+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-11,286793394965332,B6010174711,79,,2025-10-09 23:16:03+00:00,,East Main Plaza (78th Street),T64,nan,-,,FDOT,8.52,
2025-10-14,438420212305151,B6010075119,8621,,2025-10-12 16:06:26+00:00,,130-skysp-02 4104,13C-SKYSB,nan,-,,HCTRA,12.73,
2025-10-15,113157234994129,B6010205359,8529,,2025-10-14 11:58:20+00:00,,Wycliff Main Lane Gantry (MLP1),DNT-MLP1-10,nan,-,,NTTA,7.76,
2025-10-15,318584327853012,B6010119952,9046,,2025-10-14 11:28:59+00:00,,Fairmont Pkwy,SHT-FAIR-38,nan,-,,HCTRA,5.0,
2025-10-15,342196334624330,B6010039141,8312,,2025-10-14 12:32:36+00:00,,151sb,KTA-KTA151SB-03,nan,-,,KTA,4.14,
2025-10-14,205524268145210,B6010065769,8407,,2025-10-12 18:55:46+00:00,,13c-621x-01,13C-142X,nan,-,,HCTRA,4.1,
2025-10-17,203026728545827,B6010035722,8551,,2025-10-14 14:11:56+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-15,683963576423664,B5010022318,255,,2025-10-10 15:17:21+00:00,,Tulsa,TRN-TULSA-06,nan,-,,OTA,22.12,
2025-10-18,334654691574561,B5010022290,S22013,,2025-10-14 15:40:11+00:00,,Andover 21st  Wichita K-96,KTA-KTA056SB,nan,-,,KTA,0.19,
2025-10-10,434680305729752,1662894601106,216,,2025-10-08 18:53:45+00:00,,249a-fm1488-20,249-148ML-20/21/22,nan,-,,HCTRA,7.96,
2025-10-08,215772658399676,B6010065767,9026,,2025-10-07 19:32:01+00:00,,gpw-spnml-51,GPW-SPNML,nan,-,,HCTRA,10.04,
2025-10-11,229103236043319,B6010119859,8338,,2025-10-10 04:06:58+00:00,,I-35W/I-820 Entrance,I35WN-820-24,nan,-,,NTTA,8.0,
2025-10-15,270178857864168,B6010035599,8543,,2025-10-10 10:07:31+00:00,,I30-GLBLVD Grand Lakes Blvd,I635-I35E-13D,nan,-,,NTTA,14.4,
2025-10-12,324570512194456,B6010125738,S24038,,2025-10-10 02:35:46+00:00,,Mainline Plaza,101,nan,-,,VDOT,7.25,
2025-10-11,104727696385628,B5010061410,8531,,2025-10-10 18:17:11+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,4.83,
2025-10-11,165312037073464,B6010057268,S23012,,2025-10-10 07:50:13+00:00,,Exit 260 - N. Rocky River Road,M08,nan,-,,NCTA,0.63,
2025-10-11,297306129600814,B5010022273,420663,,2025-10-09 08:36:48+00:00,,wr-clmr,WR-CLMR-11,nan,-,,OTA,0.66,
2025-10-11,684164087203894,B6010125735,S24018,,2025-10-09 23:32:07+00:00,,141 - Port St. Lucie,142,nan,-,,FDOT,0.35,
2025-10-15,203760011961726,U226996-TN,13170,,2025-10-14 04:34:06+00:00,,North Gessner Rd,SHT-GESS-28,nan,-,,HCTRA,6.0,
2025-10-13,409212342091312,B5010050873,1027,,2025-10-10 03:24:49+00:00,,13c-blusb-01,13C-BLUSB,nan,-,,HCTRA,27.81,
2025-10-12,743872916586022,B5010022273,420663,,2025-10-10 08:03:00+00:00,,wr-clmr,WR-CLMR-11,nan,-,,OTA,0.66,
2025-10-16,263611616423253,B6010039142,7961,,2025-10-13 19:03:14+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,4.83,
2025-10-12,175047333278910,B6010174711,79,,2025-10-10 23:38:38+00:00,,West Main Plaza (Hyde Park),T56,nan,-,,FDOT,5.6,
2025-10-12,308397804589230,B5010022318,255,,2025-10-10 07:16:59+00:00,,kkp-ne23st,KKP-NE23ST-01,nan,-,,OTA,4.76,
2025-10-15,989590877195156,B5010022290,S22013,,2025-10-14 12:05:20+00:00,,Lecompton K-10  Topeka I-70  K-4,KTA-KTA191EB,nan,-,,KTA,0.72,
2025-10-14,219303745293548,B6010125735,S24018,,2025-10-10 09:30:42+00:00,,SR874 North (at Killian),S30,nan,-,,MDX,0.23,
2025-10-09,682910516859746,B6010057268,S23012,,2025-10-08 07:59:02+00:00,,Exit 257 - Indian Trail-Fairview Road,M04,nan,-,,NCTA,0.36,
2025-10-11,246354513290461,B6010086458,8643,,2025-10-09 16:56:30+00:00,,133 - Stuart,004140,nan,-,,FDOT,3.7,
2025-10-09,325260428611812,B6010205367,8427,,2025-10-08 11:10:51+00:00,,Sam Houston Central Plaza,SHT-SAMC-14,nan,-,,HCTRA,7.0,
2025-10-14,215136369258241,B5010058924,S23001,,2025-10-11 03:55:45+00:00,,McHard Mainlane - EZ TAG Only,BCT-MCHRD-02,nan,-,,HCTRA,1.86,
2025-10-23,145173050798945,B6010174786,S20046,,2025-10-11 14:21:06+00:00,,15E - Newark/Jersey City,15E,nan,-,,NJTP,46.74,
2025-10-11,339560745102651,B5010036855,266,,2025-10-10 23:28:48+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-10-14,171370429599463,B6010075495,8630,,2025-10-13 11:26:03+00:00,,89 - Boughton Mainline,89,nan,-,,ILTOLL,8.15,
2025-10-11,331507726044207,B5010058944,206,,2025-10-10 00:34:29+00:00,,Andover 21st  Wichita K-96,KTA-KTA056SB,nan,-,,KTA,0.55,
2025-10-13,455644513915221,B6010035599,8543,,2025-10-10 09:57:20+00:00,,I35E-SH121 Hwy 121,I35E-SH121-76,nan,-,,NTTA,4.0,
2025-10-13,589579716589571,B5010028610,8446,,2025-10-12 20:33:15+00:00,,s45-semlp-04,S45-SEMLP-04/05,nan,-,,HCTRA,3.9,
2025-10-11,258199813547268,B6010107803,8660,,2025-10-10 18:39:57+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-15,429910280815994,B6010174710,8603,,2025-10-14 09:12:49+00:00,,gpw-rfzml-16,GPW-RFZML,nan,-,,HCTRA,3.28,
2025-10-18,116735026712850,U343893-TN,12108,,2025-10-09 22:44:23+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,9.81,
2025-10-17,328682643207255,B6010057279,S24005,,2025-10-11 03:29:50+00:00,,heb-chickml,HEB-CHICKML-13,nan,-,,OTA,2.25,
2025-10-10,240284526051410,B5010055206,8501,,2025-10-09 00:51:58+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,4.36,
2025-10-11,914164907846906,B6010119884,8406,,2025-10-09 04:36:44+00:00,,Eldridge,KTY-ELDRW-01,nan,-,,HCTRA,7.0,
2025-10-14,306413127404991,B6010075495,8630,,2025-10-13 07:03:14+00:00,,42 - I-57/147th St (Illinois 83),42,nan,-,,ILTOLL,8.15,
2025-10-11,189376213686501,B5010065474,S23015,,2025-10-09 21:07:19+00:00,,Exit 257 - Indian Trail-Fairview Road,M03,nan,-,,NCTA,0.36,
2025-10-09,776821255788901,B6010174711,79,,2025-10-07 23:02:51+00:00,,East Main Plaza (78th Street),T65,nan,-,,FDOT,8.52,
2025-10-14,144541098502768,B6010075137,8635,,2025-10-13 16:23:10+00:00,,Arkansas Lane (ARKLN),PGBW-ARKLN-02,nan,-,,NTTA,1.84,
2025-11-13,146620802686826,V5307HY-TN,265,,2025-10-13 12:03:07+00:00,,Sam Houston North Plaza,SHT-SAMN-10,nan,-,,HCTRA,8.4,
2025-10-11,247202881945112,410462470,S20034,,2025-10-09 22:49:12+00:00,,98 - Belvedere,098,nan,-,,FDOT,0.27,
2025-10-09,116156894040390,B6010035637,8349,,2025-10-07 20:29:43+00:00,,130-skynp-01 4103,13C-SKYNB,nan,-,,HCTRA,12.73,
2025-10-12,919643111530779,B6010065788,8115,,2025-10-09 10:44:45+00:00,,I-35W/I-820 Entrance,I35WN-820-24,nan,-,,NTTA,16.0,
2025-10-14,209655962120591,B6010075495,8630,,2025-10-13 07:14:26+00:00,,39 - 83rd St Mainline,39,nan,-,,ILTOLL,8.15,
2025-10-16,985039637719201,B6010108541,S24030,,2025-10-13 22:25:20+00:00,,"WPL : William Preston Lane, Jr. Memorial Bridge (Bay Bridge)",WPL,nan,-,,MdTA,4.0,
2025-10-08,166974090398686,B6010086458,8643,,2025-10-07 22:57:45+00:00,,Sam Houston Central Plaza,SHT-SAMC-11,nan,-,,HCTRA,7.0,
2025-10-11,353637393305313,B6010119859,8338,,2025-10-09 23:40:16+00:00,,13c-blusb-01,13C-BLUNB,nan,-,,HCTRA,27.81,
2025-10-08,233087181990660,B6010035670,8547,,2025-10-07 22:27:56+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,1.1,
2025-10-15,169463903690242,B6010204230,8516,,2025-10-14 12:57:11+00:00,,gpw-vrml-51,GPW-VRML,nan,-,,HCTRA,8.8,
2025-10-15,388616796430632,U057481-TN,2894,,2025-10-09 18:20:18+00:00,,Mainline Plaza: East of I-45,GPW-HRDML,nan,-,,HCTRA,3.32,
2025-10-15,118496940122186,B6010065780,9076,,2025-10-14 09:45:02+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-19,228724026411560,B6010035722,8551,,2025-10-13 15:39:11+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-14,301308823606810,B6010119921,8417,,2025-10-13 00:30:08+00:00,,43 - I-80 WB,43,nan,-,,ILTOLL,4.6,
2025-10-15,261129930143203,B6010107742,8602,,2025-10-13 17:55:41+00:00,,45 - I-80 EB,45,nan,-,,ILTOLL,6.1,
2025-10-11,889400482214934,B5010061410,8531,,2025-10-10 19:05:57+00:00,,Wichita I-135/I-235  Haysville-Derby,KTA-KTA040SB,nan,-,,KTA,0.41,
